,player_name,season,market_value
4351,Cyrus Christie,2020,"1,50 Mio. €"
4352,Denis Odoi,2020,600 Tsd. €
4353,Mario Lemina,2020,"10,00 Mio. €"
4354,Kevin McDonald,2020,800 Tsd. €
4355,Frank Anguissa,2020,"25,00 Mio. €"
4356,Ruben Loftus-Cheek,2020,"18,00 Mio. €"
4357,Harrison Reed,2020,"10,00 Mio. €"
4358,Tom Cairney,2020,"9,00 Mio. €"
4359,Josh Onomah,2020,"6,00 Mio. €"
4360,Jean Michaël Seri,2020,"4,00 Mio. €"
4361,Stefan Johansen,2020,"2,00 Mio. €"
4362,Tyrese Francois,2020,150 Tsd. €
4363,Bobby De Cordova-Reid,2020,"10,00 Mio. €"
4364,Fábio Carvalho,2020,250 Tsd. €
4365,Ivan Cavaleiro,2020,"7,00 Mio. €"
4366,Neeskens Kebano,2020,"1,00 Mio. €"
4367,Sylvester Jasper,2020,250 Tsd. €
4368,Anthony Knockaert,2020,"3,00 Mio. €"
4369,Ademola Lookman,2020,"11,00 Mio. €"
4370,Aleksandar Mitrović,2020,"16,00 Mio. €"
4371,Josh Maja,2020,"5,00 Mio. €"
4372,Aboubakar Kamara,2020,"2,00 Mio. €"
4373,Alex McCarthy,2020,"5,00 Mio. €"
4374,Fraser Forster,2020,"3,00 Mio. €"
4375,Angus Gunn,2020,"3,00 Mio. €"
4376,Harry Lewis,2020,200 Tsd. €
4377,Jan Bednarek,2020,"25,00 Mio. €"
4378,Jannik Vestergaard,2020,"18,00 Mio. €"
4379,Mohammed Salisu,2020,"10,00 Mio. €"
4380,Jack Stephens,2020,"5,00 Mio. €"
4381,Allan Tchaptchet,2020,150 Tsd. €
4382,Ryan Bertrand,2020,"8,00 Mio. €"
4383,Sam McQueen,2020,800 Tsd. €
4384,Jake Vokins,2020,250 Tsd. €
4385,Kyle Walker-Peters,2020,"18,00 Mio. €"
4386,Yan Valery,2020,"3,00 Mio. €"
4387,Kayne Ramsay,2020,250 Tsd. €
4388,Ibrahima Diallo,2020,"15,00 Mio. €"
4389,Mario Lemina,2020,"10,00 Mio. €"
4390,Oriol Romeu,2020,"6,00 Mio. €"
4391,James Ward-Prowse,2020,"30,00 Mio. €"
4392,Stuart Armstrong,2020,"8,00 Mio. €"
4393,Will Smallbone,2020,"2,00 Mio. €"
4394,Alexandre Jankewitz,2020,500 Tsd. €
4395,Kgaogelo Chauke,2020,150 Tsd. €
4396,Ryan Finnigan,2020,150 Tsd. €
4397,Will Ferry,2020,-
4398,Caleb Watts,2020,250 Tsd. €
4399,Jake Hesketh,2020,200 Tsd. €
4400,Moussa Djenepo,2020,"13,00 Mio. €"
4401,Takumi Minamino,2020,"12,00 Mio. €"
4402,Mohamed Elyounoussi,2020,"12,00 Mio. €"
4403,Nathan Redmond,2020,"18,00 Mio. €"
4404,Theo Walcott,2020,"5,00 Mio. €"
4405,Nathan Tella,2020,"2,00 Mio. €"
4406,Josh Sims,2020,"1,20 Mio. €"
4407,Danny Ings,2020,"22,00 Mio. €"
4408,Ché Adams,2020,"20,00 Mio. €"
4409,Michael Obafemi,2020,"3,00 Mio. €"
4410,Dan Nlundulu,2020,"1,50 Mio. €"
4411,Shane Long,2020,"1,20 Mio. €"
4412,Emiliano Martínez,2020,"30,00 Mio. €"
4413,Bernd Leno,2020,"22,00 Mio. €"
4414,Mathew Ryan,2020,"6,00 Mio. €"
4415,Rúnar Alex Rúnarsson,2020,"1,50 Mio. €"
4416,Karl Hein,2020,450 Tsd. €
4417,Dejan Iliev,2020,300 Tsd. €
4418,Matt Macey,2020,300 Tsd. €
4419,James Hillson,2020,-
4420,Arthur Okonkwo,2020,-
4421,Gabriel Magalhães,2020,"25,00 Mio. €"
4422,William Saliba,2020,"18,00 Mio. €"
4423,Rob Holding,2020,"18,00 Mio. €"
4424,Calum Chambers,2020,"12,00 Mio. €"
4425,Pablo Marí,2020,"7,00 Mio. €"
4426,David Luiz,2020,"4,00 Mio. €"
4427,Shkodran Mustafi,2020,"2,50 Mio. €"
4428,Kieran Tierney,2020,"32,00 Mio. €"
4429,Sead Kolasinac,2020,"6,50 Mio. €"
4430,Joel López,2020,-
4431,Héctor Bellerín,2020,"25,00 Mio. €"
4432,Cédric Soares,2020,"6,00 Mio. €"
4433,Thomas Partey,2020,"40,00 Mio. €"
4434,Mohamed Elneny,2020,"10,00 Mio. €"
4435,Dani Ceballos,2020,"27,00 Mio. €"
4436,Granit Xhaka,2020,"22,00 Mio. €"
4437,Joe Willock,2020,"16,00 Mio. €"
4438,Miguel Azeez,2020,500 Tsd. €
4439,Ben Cottrell,2020,200 Tsd. €
4440,James Olayinka,2020,-
4441,Ainsley Maitland-Niles,2020,"16,00 Mio. €"
4442,Martin Ødegaard,2020,"40,00 Mio. €"
4443,Emile Smith Rowe,2020,"18,00 Mio. €"
4444,Gabriel Martinelli,2020,"22,00 Mio. €"
4445,Willian,2020,"9,00 Mio. €"
4446,Bukayo Saka,2020,"65,00 Mio. €"
4447,Nicolas Pépé,2020,"35,00 Mio. €"
4448,Reiss Nelson,2020,"9,00 Mio. €"
4449,Alexandre Lacazette,2020,"28,00 Mio. €"
4450,Pierre-Emerick Aubameyang,2020,"25,00 Mio. €"
4451,Eddie Nketiah,2020,"16,00 Mio. €"
4452,Folarin Balogun,2020,"4,00 Mio. €"
4453,Tyreece John-Jules,2020,-
4454,Robert Sánchez,2020,"8,00 Mio. €"
4455,Mathew Ryan,2020,"6,00 Mio. €"
4456,Christian Walton,2020,800 Tsd. €
4457,Jason Steele,2020,800 Tsd. €
4458,Tom McGill,2020,-
4459,Lewis Dunk,2020,"25,00 Mio. €"
4460,Adam Webster,2020,"18,00 Mio. €"
4461,Shane Duffy,2020,"5,00 Mio. €"
4462,Bernardo,2020,"4,00 Mio. €"
4463,Matt Clarke,2020,"3,00 Mio. €"
4464,Leo Östigard,2020,"3,00 Mio. €"
4465,Haydon Roberts,2020,500 Tsd. €
4466,Lars Dendoncker,2020,-
4467,Dan Burn,2020,"5,00 Mio. €"
4468,Michal Karbownik,2020,"5,00 Mio. €"
4469,Alex Cochrane,2020,250 Tsd. €
4470,Ben White,2020,"28,00 Mio. €"
4471,Tariq Lamptey,2020,"18,00 Mio. €"
4472,Joël Veltman,2020,"6,00 Mio. €"
4473,Romaric Yapi,2020,-
4474,Moisés Caicedo,2020,"5,00 Mio. €"
4475,Yves Bissouma,2020,"25,00 Mio. €"
4476,Alexis Mac Allister,2020,"10,00 Mio. €"
4477,Jakub Moder,2020,"10,00 Mio. €"
4478,Davy Pröpper,2020,"8,00 Mio. €"
4479,Pascal Groß,2020,"7,00 Mio. €"
4480,Steven Alzate,2020,"6,00 Mio. €"
4481,Dale Stephens,2020,"2,50 Mio. €"
4482,Jayson Molumby,2020,"1,00 Mio. €"
4483,Max Sanders,2020,250 Tsd. €
4484,Teddy Jenks,2020,200 Tsd. €
4485,Jensen Weir,2020,150 Tsd. €
4486,Adam Lallana,2020,"4,00 Mio. €"
4487,Reda Khadra,2020,150 Tsd. €
4488,Leandro Trossard,2020,"17,00 Mio. €"
4489,José Izquierdo,2020,"4,00 Mio. €"
4490,Peter Gwargis,2020,300 Tsd. €
4491,Solly March,2020,"9,00 Mio. €"
4492,Alireza Jahanbakhsh,2020,"5,00 Mio. €"
4493,Percy Tau,2020,"3,00 Mio. €"
4494,Neal Maupay,2020,"20,00 Mio. €"
4495,Aaron Connolly,2020,"7,00 Mio. €"
4496,Danny Welbeck,2020,"4,00 Mio. €"
4497,Andi Zeqiri,2020,"2,50 Mio. €"
4498,Florin Andone,2020,"2,00 Mio. €"
4499,Viktor Gyökeres,2020,"1,00 Mio. €"
4500,Rui Patrício,2020,"10,00 Mio. €"
4501,John Ruddy,2020,800 Tsd. €
4502,Andreas Söndergaard,2020,200 Tsd. €
4503,Matija Sarkic,2020,100 Tsd. €
4504,Conor Coady,2020,"25,00 Mio. €"
4505,Willy Boly,2020,"14,00 Mio. €"
4506,Romain Saïss,2020,"10,00 Mio. €"
4507,Max Kilman,2020,"4,50 Mio. €"
4508,Christian Marques,2020,-
4509,Nigel Lonwijk,2020,-
4510,Lewis Richards,2020,-
4511,Rayan Aït-Nouri,2020,"18,00 Mio. €"
4512,Jonny Otto,2020,"15,00 Mio. €"
4513,Rúben Vinagre,2020,"5,00 Mio. €"
4514,Marçal,2020,"1,80 Mio. €"
4515,Hugo Bueno,2020,-
4516,Nélson Semedo,2020,"28,00 Mio. €"
4517,Ki-Jana Hoever,2020,"7,00 Mio. €"
4518,Oskar Buur,2020,300 Tsd. €
4519,Rúben Neves,2020,"45,00 Mio. €"
4520,Leander Dendoncker,2020,"30,00 Mio. €"
4521,Owen Otasowie,2020,"1,50 Mio. €"
4522,Vitinha,2020,"7,00 Mio. €"
4523,João Moutinho,2020,"4,00 Mio. €"
4524,Taylor Perry,2020,-
4525,Luke Cundle,2020,-
4526,Morgan Gibbs-White,2020,"7,00 Mio. €"
4527,Meritan Shabani,2020,300 Tsd. €
4528,Diogo Jota,2020,"45,00 Mio. €"
4529,Daniel Podence,2020,"25,00 Mio. €"
4530,Pedro Neto,2020,"35,00 Mio. €"
4531,Adama Traoré,2020,"30,00 Mio. €"
4532,Theo Corbeanu,2020,500 Tsd. €
4533,Raúl Jiménez,2020,"28,00 Mio. €"
4534,Fábio Silva,2020,"25,00 Mio. €"
4535,Willian José,2020,"18,00 Mio. €"
4536,Patrick Cutrone,2020,"9,00 Mio. €"
4537,Renat Dadashov,2020,300 Tsd. €
4538,Aaron Ramsdale,2020,"12,00 Mio. €"
4539,Michael Verrips,2020,900 Tsd. €
4540,Simon Moore,2020,400 Tsd. €
4541,Wes Foderingham,2020,400 Tsd. €
4542,Jake Eastwood,2020,100 Tsd. €
4543,Ethan Ampadu,2020,"15,00 Mio. €"
4544,John Egan,2020,"9,00 Mio. €"
4545,Jack O'Connell,2020,"5,00 Mio. €"
4546,Kean Bryan,2020,"2,00 Mio. €"
4547,Chris Basham,2020,"2,00 Mio. €"
4548,Phil Jagielka,2020,250 Tsd. €
4549,Kyron Gordon,2020,250 Tsd. €
4550,Enda Stevens,2020,"3,50 Mio. €"
4551,Max Lowe,2020,"3,00 Mio. €"
4552,Jack Robinson,2020,"2,00 Mio. €"
4553,Rhys Norrington-Davies,2020,"1,50 Mio. €"
4554,Harry Boyes,2020,-
4555,Jayden Bogle,2020,"7,00 Mio. €"
4556,George Baldock,2020,"5,00 Mio. €"
4557,Femi Seriki,2020,200 Tsd. €
4558,Jack Rodwell,2020,800 Tsd. €
4559,Regan Slater,2020,-
4560,Sander Berge,2020,"18,00 Mio. €"
4561,John Lundstram,2020,"7,00 Mio. €"
4562,John Fleck,2020,"5,00 Mio. €"
4563,Oliver Norwood,2020,"5,00 Mio. €"
4564,Zak Brunt,2020,250 Tsd. €
4565,Frankie Maguire,2020,-
4566,Ben Osborn,2020,"2,00 Mio. €"
4567,Luke Freeman,2020,"2,00 Mio. €"
4568,Rhian Brewster,2020,"12,00 Mio. €"
4569,Oliver McBurnie,2020,"10,00 Mio. €"
4570,Lys Mousset,2020,"9,00 Mio. €"
4571,Oliver Burke,2020,"6,00 Mio. €"
4572,David McGoldrick,2020,"1,50 Mio. €"
4573,Daniel Jebbison,2020,"1,00 Mio. €"
4574,Billy Sharp,2020,500 Tsd. €
4575,Iliman Ndiaye,2020,200 Tsd. €
4576,Antwoine Hackford,2020,100 Tsd. €
4577,William Osula,2020,-
4578,Edouard Mendy,2020,"25,00 Mio. €"
4579,Kepa Arrizabalaga,2020,"13,00 Mio. €"
4580,Jamal Blackman,2020,600 Tsd. €
4581,Nathan Baxter,2020,300 Tsd. €
4582,Willy Caballero,2020,250 Tsd. €
4583,Karlo Ziger,2020,150 Tsd. €
4584,Kurt Zouma,2020,"32,00 Mio. €"
4585,Andreas Christensen,2020,"30,00 Mio. €"
4586,Antonio Rüdiger,2020,"28,00 Mio. €"
4587,Fikayo Tomori,2020,"28,00 Mio. €"
4588,Ethan Ampadu,2020,"15,00 Mio. €"
4589,Thiago Silva,2020,"3,00 Mio. €"
4590,Jake Clarke-Salter,2020,"2,00 Mio. €"
4591,Ben Chilwell,2020,"45,00 Mio. €"
4592,Marcos Alonso,2020,"12,00 Mio. €"
4593,Emerson,2020,"12,00 Mio. €"
4594,Reece James,2020,"40,00 Mio. €"
4595,César Azpilicueta,2020,"13,00 Mio. €"
4596,Tino Livramento,2020,-
4597,N'Golo Kanté,2020,"55,00 Mio. €"
4598,Jorginho,2020,"40,00 Mio. €"
4599,Mateo Kovacic,2020,"45,00 Mio. €"
4600,Ross Barkley,2020,"20,00 Mio. €"
4601,Ruben Loftus-Cheek,2020,"18,00 Mio. €"
4602,Conor Gallagher,2020,"15,00 Mio. €"
4603,Billy Gilmour,2020,"10,00 Mio. €"
4604,Lewis Bate,2020,-
4605,Mason Mount,2020,"75,00 Mio. €"
4606,Kai Havertz,2020,"70,00 Mio. €"
4607,Tino Anjorin,2020,"2,30 Mio. €"
4608,Callum Hudson-Odoi,2020,"32,00 Mio. €"
4609,Charly Musonda Jr.,2020,"1,00 Mio. €"
4610,Christian Pulisic,2020,"50,00 Mio. €"
4611,Hakim Ziyech,2020,"38,00 Mio. €"
4612,Izzy Brown,2020,"1,60 Mio. €"
4613,Timo Werner,2020,"65,00 Mio. €"
4614,Tammy Abraham,2020,"38,00 Mio. €"
4615,Michy Batshuayi,2020,"10,00 Mio. €"
4616,Olivier Giroud,2020,"4,00 Mio. €"
4617,Illan Meslier,2020,"20,00 Mio. €"
4618,Kiko Casilla,2020,800 Tsd. €
4619,Elia Caprile,2020,200 Tsd. €
4620,Diego Llorente,2020,"20,00 Mio. €"
4621,Robin Koch,2020,"17,00 Mio. €"
4622,Liam Cooper,2020,"7,00 Mio. €"
4623,Oliver Casey,2020,250 Tsd. €
4624,Charlie Cresswell,2020,200 Tsd. €
4625,Pascal Struijk,2020,"9,00 Mio. €"
4626,Ezgjan Alioski,2020,"5,00 Mio. €"
4627,Barry Douglas,2020,"1,50 Mio. €"
4628,Leif Davis,2020,800 Tsd. €
4629,Luke Ayling,2020,"5,00 Mio. €"
4630,Stuart Dallas,2020,"4,00 Mio. €"
4631,Gaetano Berardi,2020,300 Tsd. €
4632,Niall Huggins,2020,200 Tsd. €
4633,Cody Drameh,2020,-
4634,Kalvin Phillips,2020,"30,00 Mio. €"
4635,Ouasim Bouy,2020,250 Tsd. €
4636,Jack Jenkins,2020,150 Tsd. €
4637,Mateusz Klich,2020,"4,00 Mio. €"
4638,Jamie Shackleton,2020,"2,50 Mio. €"
4639,Adam Forshaw,2020,"2,00 Mio. €"
4640,Robbie Gotts,2020,250 Tsd. €
4641,Eunan O'Kane,2020,200 Tsd. €
4642,Alfie McCalmont,2020,-
4643,Mateusz Bogusz,2020,"1,00 Mio. €"
4644,Pablo Hernández,2020,800 Tsd. €
4645,Jordan Stevens,2020,200 Tsd. €
4646,Sam Greenwood,2020,200 Tsd. €
4647,Jack Harrison,2020,"15,00 Mio. €"
4648,Raphinha,2020,"30,00 Mio. €"
4649,Hélder Costa,2020,"10,00 Mio. €"
4650,Ian Poveda,2020,"1,50 Mio. €"
4651,Crysencio Summerville,2020,"1,50 Mio. €"
4652,Patrick Bamford,2020,"22,00 Mio. €"
4653,Rodrigo,2020,"18,00 Mio. €"
4654,Tyler Roberts,2020,"6,00 Mio. €"
4655,Joe Gelhardt,2020,"1,30 Mio. €"
4656,Illan Meslier,2021,"20,00 Mio. €"
4657,Kristoffer Klaesson,2021,"2,00 Mio. €"
4658,Diego Llorente,2021,"18,00 Mio. €"
4659,Robin Koch,2021,"16,00 Mio. €"
4660,Liam Cooper,2021,"7,00 Mio. €"
4661,Charlie Cresswell,2021,"3,00 Mio. €"
4662,Leo Fuhr Hjelde,2021,800 Tsd. €
4663,Kris Moore,2021,-
4664,Pascal Struijk,2021,"15,00 Mio. €"
4665,Junior Firpo,2021,"12,00 Mio. €"
4666,Leif Davis,2021,800 Tsd. €
4667,Liam McCarron,2021,500 Tsd. €
4668,Luke Ayling,2021,"4,00 Mio. €"
4669,Stuart Dallas,2021,"4,00 Mio. €"
4670,Cody Drameh,2021,"3,00 Mio. €"
4671,Kalvin Phillips,2021,"50,00 Mio. €"
4672,Jack Jenkins,2021,150 Tsd. €
4673,Nohan Kenneh,2021,-
4674,Mateusz Klich,2021,"3,00 Mio. €"
4675,Jamie Shackleton,2021,"2,50 Mio. €"
4676,Adam Forshaw,2021,"2,00 Mio. €"
4677,Lewis Bate,2021,"1,00 Mio. €"
4678,Sam Greenwood,2021,"2,50 Mio. €"
4679,Archie Gray,2021,-
4680,Jack Harrison,2021,"18,00 Mio. €"
4681,Stuart McKinstry,2021,200 Tsd. €
4682,Raphinha,2021,"45,00 Mio. €"
4683,Daniel James,2021,"18,00 Mio. €"
4684,Hélder Costa,2021,"5,00 Mio. €"
4685,Ian Poveda,2021,"2,00 Mio. €"
4686,Crysencio Summerville,2021,"2,00 Mio. €"
4687,Patrick Bamford,2021,"16,00 Mio. €"
4688,Rodrigo,2021,"12,00 Mio. €"
4689,Tyler Roberts,2021,"8,00 Mio. €"
4690,Joe Gelhardt,2021,"6,00 Mio. €"
4691,Freddie Woodman,2021,"9,00 Mio. €"
4692,Martin Dúbravka,2021,"4,00 Mio. €"
4693,Karl Darlow,2021,"2,50 Mio. €"
4694,Mark Gillespie,2021,300 Tsd. €
4695,Jamaal Lascelles,2021,"10,00 Mio. €"
4696,Fabian Schär,2021,"7,00 Mio. €"
4697,Ciaran Clark,2021,"1,80 Mio. €"
4698,Federico Fernández,2021,"1,50 Mio. €"
4699,Matt Targett,2021,"17,00 Mio. €"
4700,Dan Burn,2021,"12,00 Mio. €"
4701,Jamal Lewis,2021,"10,00 Mio. €"
4702,Paul Dummett,2021,"1,50 Mio. €"
4703,Kieran Trippier,2021,"15,00 Mio. €"
4704,Emil Krafth,2021,"5,00 Mio. €"
4705,Javier Manquillo,2021,"3,00 Mio. €"
4706,Bruno Guimarães,2021,"40,00 Mio. €"
4707,Isaac Hayden,2021,"8,00 Mio. €"
4708,Joe Willock,2021,"22,00 Mio. €"
4709,Sean Longstaff,2021,"13,00 Mio. €"
4710,Jonjo Shelvey,2021,"10,00 Mio. €"
4711,Jeff Hendrick,2021,"5,00 Mio. €"
4712,Matty Longstaff,2021,"1,80 Mio. €"
4713,Lucas De Bolle,2021,-
4714,Matt Ritchie,2021,"1,80 Mio. €"
4715,Joelinton,2021,"20,00 Mio. €"
4716,Elliot Anderson,2021,200 Tsd. €
4717,Joe White,2021,-
4718,Allan Saint-Maximin,2021,"32,00 Mio. €"
4719,Ryan Fraser,2021,"10,00 Mio. €"
4720,Miguel Almirón,2021,"16,00 Mio. €"
4721,Jacob Murphy,2021,"5,00 Mio. €"
4722,Callum Wilson,2021,"18,00 Mio. €"
4723,Chris Wood,2021,"10,00 Mio. €"
4724,Dwight Gayle,2021,"1,50 Mio. €"
4725,Jack Butland,2021,"1,80 Mio. €"
4726,Vicente Guaita,2021,"1,50 Mio. €"
4727,Remi Matthews,2021,300 Tsd. €
4728,Marc Guéhi,2021,"32,00 Mio. €"
4729,Joachim Andersen,2021,"25,00 Mio. €"
4730,Nathan Ferguson,2021,"2,50 Mio. €"
4731,James Tomkins,2021,"1,50 Mio. €"
4732,Jaroslaw Jach,2021,500 Tsd. €
4733,Tyrick Mitchell,2021,"25,00 Mio. €"
4734,Reece Hannam,2021,200 Tsd. €
4735,Tayo Adaramola,2021,-
4736,Joel Ward,2021,"2,00 Mio. €"
4737,Nathaniel Clyne,2021,"2,00 Mio. €"
4738,Martin Kelly,2021,"1,00 Mio. €"
4739,Jairo Riedewald,2021,"5,00 Mio. €"
4740,Cheikhou Kouyaté,2021,"4,00 Mio. €"
4741,Luka Milivojevic,2021,"4,00 Mio. €"
4742,Conor Gallagher,2021,"25,00 Mio. €"
4743,Will Hughes,2021,"6,00 Mio. €"
4744,James McArthur,2021,"1,20 Mio. €"
4745,Jack Wells-Morrison,2021,-
4746,Jeffrey Schlupp,2021,"8,00 Mio. €"
4747,Eberechi Eze,2021,"22,00 Mio. €"
4748,Wilfried Zaha,2021,"38,00 Mio. €"
4749,Michael Olise,2021,"22,00 Mio. €"
4750,Jesurun Rak-Sakyi,2021,500 Tsd. €
4751,Scott Banks,2021,250 Tsd. €
4752,Odsonne Edouard,2021,"17,00 Mio. €"
4753,Jean-Philippe Mateta,2021,"10,00 Mio. €"
4754,Christian Benteke,2021,"6,00 Mio. €"
4755,Jordan Ayew,2021,"6,00 Mio. €"
4756,Luke Plange,2021,800 Tsd. €
4757,Robert Street,2021,-
4758,David Raya,2021,"22,00 Mio. €"
4759,Álvaro Fernández,2021,"4,00 Mio. €"
4760,Jonas Lössl,2021,"1,00 Mio. €"
4761,Patrik Gunnarsson,2021,500 Tsd. €
4762,Ellery Balcombe,2021,300 Tsd. €
4763,Matthew Cox,2021,-
4764,Kristoffer Ajer,2021,"18,00 Mio. €"
4765,Ethan Pinnock,2021,"12,00 Mio. €"
4766,Pontus Jansson,2021,"7,00 Mio. €"
4767,Mads Bech Sörensen,2021,"5,00 Mio. €"
4768,Zanka,2021,"1,20 Mio. €"
4769,Julian Jeanvier,2021,900 Tsd. €
4770,Charlie Goode,2021,900 Tsd. €
4771,Rico Henry,2021,"20,00 Mio. €"
4772,Dominic Thompson,2021,800 Tsd. €
4773,Mads Roerslev,2021,"2,50 Mio. €"
4774,Fin Stevens,2021,400 Tsd. €
4775,Daniel Oyegoke,2021,-
4776,Christian Nörgaard,2021,"14,00 Mio. €"
4777,Vitaly Janelt,2021,"14,00 Mio. €"
4778,Christian Eriksen,2021,"20,00 Mio. €"
4779,Mathias Jensen,2021,"10,00 Mio. €"
4780,Josh Dasilva,2021,"10,00 Mio. €"
4781,Frank Onyeka,2021,"9,00 Mio. €"
4782,Shandon Baptiste,2021,"3,00 Mio. €"
4783,Mads Bidstrup,2021,"1,00 Mio. €"
4784,Paris Maghoma,2021,200 Tsd. €
4785,Saman Ghoddos,2021,"2,50 Mio. €"
4786,Myles Peart-Harris,2021,"1,00 Mio. €"
4787,Yoane Wissa,2021,"12,00 Mio. €"
4788,Tariqe Fosu,2021,"2,00 Mio. €"
4789,Max Haygarth,2021,100 Tsd. €
4790,Bryan Mbeumo,2021,"22,00 Mio. €"
4791,Sergi Canós,2021,"14,00 Mio. €"
4792,Nathan Young-Coombes,2021,-
4793,Ivan Toney,2021,"35,00 Mio. €"
4794,Marcus Forss,2021,"4,00 Mio. €"
4795,Halil Dervisoglu,2021,"3,00 Mio. €"
4796,Nick Pope,2021,"15,00 Mio. €"
4797,Bailey Peacock-Farrell,2021,900 Tsd. €
4798,Wayne Hennessey,2021,500 Tsd. €
4799,Will Norris,2021,300 Tsd. €
4800,Lukas Jensen,2021,50 Tsd. €
4801,Sam Waller,2021,-
4802,James Tarkowski,2021,"22,00 Mio. €"
4803,Nathan Collins,2021,"10,00 Mio. €"
4804,Ben Mee,2021,"2,50 Mio. €"
4805,Kevin Long,2021,"1,00 Mio. €"
4806,Erik Pieters,2021,900 Tsd. €
4807,Bobby Thomas,2021,200 Tsd. €
4808,Charlie Taylor,2021,"3,00 Mio. €"
4809,Owen Dodgson,2021,-
4810,Connor Roberts,2021,"2,50 Mio. €"
4811,Matthew Lowton,2021,"1,20 Mio. €"
4812,Phil Bardsley,2021,250 Tsd. €
4813,Ashley Westwood,2021,"2,00 Mio. €"
4814,Jack Cork,2021,"1,80 Mio. €"
4815,Josh Brownhill,2021,"7,00 Mio. €"
4816,Dale Stephens,2021,"1,00 Mio. €"
4817,Anthony Mancini,2021,250 Tsd. €
4818,Mark Helm,2021,-
4819,Lewis Richardson,2021,200 Tsd. €
4820,Dwight McNeil,2021,"18,00 Mio. €"
4821,Maxwel Cornet,2021,"15,00 Mio. €"
4822,Dara Costelloe,2021,-
4823,Jóhann Berg Gudmundsson,2021,"2,00 Mio. €"
4824,Aaron Lennon,2021,"1,00 Mio. €"
4825,Wout Weghorst,2021,"14,00 Mio. €"
4826,Chris Wood,2021,"10,00 Mio. €"
4827,Matej Vydra,2021,"2,00 Mio. €"
4828,Jay Rodríguez,2021,"2,00 Mio. €"
4829,Ashley Barnes,2021,"1,50 Mio. €"
4830,Joe McGlynn,2021,-
4831,Alphonse Areola,2021,"8,00 Mio. €"
4832,Lukasz Fabianski,2021,"1,00 Mio. €"
4833,Darren Randolph,2021,800 Tsd. €
4834,David Martin,2021,250 Tsd. €
4835,Kurt Zouma,2021,"28,00 Mio. €"
4836,Issa Diop,2021,"10,00 Mio. €"
4837,Craig Dawson,2021,"3,00 Mio. €"
4838,Angelo Ogbonna,2021,"1,20 Mio. €"
4839,Aji Alese,2021,500 Tsd. €
4840,Jamal Baptiste,2021,200 Tsd. €
4841,Arthur Masuaku,2021,"5,00 Mio. €"
4842,Aaron Cresswell,2021,"3,00 Mio. €"
4843,Emmanuel Longelo,2021,150 Tsd. €
4844,Vladimir Coufal,2021,"12,00 Mio. €"
4845,Ben Johnson,2021,"9,00 Mio. €"
4846,Ryan Fredericks,2021,"1,50 Mio. €"
4847,Harrison Ashby,2021,300 Tsd. €
4848,Declan Rice,2021,"80,00 Mio. €"
4849,Tomas Soucek,2021,"45,00 Mio. €"
4850,Alex Kral,2021,"7,00 Mio. €"
4851,Conor Coventry,2021,500 Tsd. €
4852,Keenan Appiah-Forson,2021,300 Tsd. €
4853,Freddie Potts,2021,250 Tsd. €
4854,Pierre Ekwah,2021,-
4855,Mark Noble,2021,"1,00 Mio. €"
4856,Dan Chesters,2021,250 Tsd. €
4857,Nikola Vlasic,2021,"22,00 Mio. €"
4858,Pablo Fornals,2021,"22,00 Mio. €"
4859,Manuel Lanzini,2021,"12,00 Mio. €"
4860,Kamarai Swyer,2021,-
4861,Saïd Benrahma,2021,"25,00 Mio. €"
4862,Armstrong Oko-Flex,2021,-
4863,Jarrod Bowen,2021,"42,00 Mio. €"
4864,Andriy Yarmolenko,2021,"2,50 Mio. €"
4865,Michail Antonio,2021,"10,00 Mio. €"
4866,Sonny Perkins,2021,"1,20 Mio. €"
4867,Ederson,2021,"45,00 Mio. €"
4868,Zack Steffen,2021,"6,00 Mio. €"
4869,Scott Carson,2021,300 Tsd. €
4870,Cieran Slicker,2021,-
4871,Rúben Dias,2021,"75,00 Mio. €"
4872,Aymeric Laporte,2021,"45,00 Mio. €"
4873,John Stones,2021,"28,00 Mio. €"
4874,Nathan Aké,2021,"25,00 Mio. €"
4875,Philippe Sandler,2021,"2,00 Mio. €"
4876,CJ Egan-Riley,2021,800 Tsd. €
4877,Luke Mbete,2021,600 Tsd. €
4878,Finley Burns,2021,300 Tsd. €
4879,Oleksandr Zinchenko,2021,"25,00 Mio. €"
4880,Josh Wilson-Esbrand,2021,400 Tsd. €
4881,Benjamin Mendy,2021,-
4882,João Cancelo,2021,"65,00 Mio. €"
4883,Kyle Walker,2021,"18,00 Mio. €"
4884,Yan Couto,2021,"5,00 Mio. €"
4885,Rodri,2021,"80,00 Mio. €"
4886,Roméo Lavia,2021,"2,00 Mio. €"
4887,Fernandinho,2021,"1,50 Mio. €"
4888,Claudio Gomes,2021,"1,00 Mio. €"
4889,Ilkay Gündogan,2021,"25,00 Mio. €"
4890,James McAtee,2021,"3,00 Mio. €"
4891,Tommy Doyle,2021,"2,50 Mio. €"
4892,Kevin De Bruyne,2021,"85,00 Mio. €"
4893,Bernardo Silva,2021,"80,00 Mio. €"
4894,Cole Palmer,2021,"6,00 Mio. €"
4895,Oscar Bobb,2021,-
4896,Phil Foden,2021,"90,00 Mio. €"
4897,Raheem Sterling,2021,"70,00 Mio. €"
4898,Jack Grealish,2021,"70,00 Mio. €"
4899,Ferran Torres,2021,"45,00 Mio. €"
